t_s	measured_width_mm	target_width_mm
0.0013353824615478516	nan	1.2
0.04970407485961914	nan	1.2
0.06284165382385254	nan	1.2
0.0767972469329834	nan	1.2
0.09132814407348633	nan	1.2
0.10249447822570801	nan	1.2
0.11538863182067871	nan	1.2
0.12918329238891602	nan	1.2
0.1433258056640625	nan	1.2
0.15481209754943848	nan	1.2
0.16893339157104492	nan	1.2
0.18228816986083984	nan	1.2
0.19498181343078613	nan	1.2
0.2091515064239502	nan	1.2
0.22470617294311523	nan	1.2
0.24229645729064941	nan	1.2
0.25626087188720703	nan	1.2
0.2727837562561035	nan	1.2
0.28652119636535645	nan	1.2
0.29775261878967285	nan	1.2
0.30954837799072266	nan	1.2
0.324171781539917	nan	1.2
0.338348388671875	nan	1.2
0.3537321090698242	nan	1.2
0.36791205406188965	nan	1.2
0.3816397190093994	nan	1.2
0.3974308967590332	nan	1.2
0.41368794441223145	nan	1.2
0.4311339855194092	nan	1.2
0.44524669647216797	nan	1.2
0.4652533531188965	nan	1.2
0.4793272018432617	nan	1.2
0.4923267364501953	nan	1.2
0.5097541809082031	nan	1.2
0.5238542556762695	nan	1.2
0.5346245765686035	nan	1.2
0.5488638877868652	nan	1.2
0.5616617202758789	nan	1.2
0.5740203857421875	nan	1.2
0.5915021896362305	nan	1.2
0.605076789855957	nan	1.2
0.6201121807098389	nan	1.2
0.6369662284851074	nan	1.2
0.6506216526031494	nan	1.2
0.6666326522827148	nan	1.2
0.68471360206604	nan	1.2
0.6995434761047363	nan	1.2
0.7208530902862549	nan	1.2
0.7365212440490723	nan	1.2
0.7516481876373291	nan	1.2
0.7712271213531494	nan	1.2
0.7857966423034668	nan	1.2
0.8121693134307861	nan	1.2
0.8256950378417969	nan	1.2
0.8402135372161865	nan	1.2
0.859454870223999	nan	1.2
0.8757047653198242	nan	1.2
0.8971171379089355	nan	1.2
0.9134221076965332	nan	1.2
0.9276270866394043	nan	1.2
0.9489564895629883	nan	1.2
0.9633510112762451	nan	1.2
0.9758040904998779	nan	1.2
0.9883248805999756	nan	1.2
1.006319284439087	nan	1.2
1.0263638496398926	nan	1.2
1.0432851314544678	nan	1.2
1.0557382106781006	nan	1.2
1.0672335624694824	nan	1.2
1.0837852954864502	nan	1.2
1.098618507385254	nan	1.2
1.1151621341705322	nan	1.2
1.1306381225585938	nan	1.2
1.1427812576293945	nan	1.2
1.1560604572296143	nan	1.2
1.1733834743499756	nan	1.2
1.1860020160675049	nan	1.2
1.2058589458465576	nan	1.2
1.219594955444336	nan	1.2
1.2305822372436523	nan	1.2
1.2455756664276123	nan	1.2
1.2605059146881104	nan	1.2
1.2739644050598145	nan	1.2
1.2962596416473389	nan	1.2
1.308713436126709	nan	1.2
1.3222990036010742	nan	1.2
1.3416297435760498	nan	1.2
1.3560936450958252	nan	1.2
1.3751835823059082	nan	1.2
1.390385627746582	nan	1.2
1.404555320739746	nan	1.2
1.4220497608184814	nan	1.2
1.4350404739379883	nan	1.2
1.4473395347595215	nan	1.2
1.4681332111358643	nan	1.2
1.4843108654022217	nan	1.2
1.4972457885742188	nan	1.2
1.5108695030212402	nan	1.2
1.523967981338501	nan	1.2
1.538064956665039	nan	1.2
1.5592668056488037	nan	1.2
1.5731253623962402	nan	1.2
1.5846805572509766	nan	1.2
1.5975472927093506	nan	1.2
1.6107451915740967	nan	1.2
1.6249339580535889	nan	1.2
1.6442537307739258	nan	1.2
