t_s	measured_width_mm	target_width_mm
0.0012753009796142578	nan	2.0
0.06060957908630371	nan	2.0
0.07422614097595215	nan	2.0
0.08704209327697754	nan	2.0
0.09984517097473145	nan	2.0
0.1119375228881836	nan	2.0
0.12408971786499023	nan	2.0
0.1352078914642334	nan	2.0
0.14632010459899902	nan	2.0
0.1580793857574463	nan	2.0
0.16975927352905273	nan	2.0
0.18214130401611328	nan	2.0
0.19592666625976562	nan	2.0
0.2118544578552246	nan	2.0
0.22400665283203125	nan	2.0
0.23803997039794922	nan	2.0
0.2500455379486084	nan	2.0
0.26120424270629883	nan	2.0
0.2728285789489746	nan	2.0
0.2848055362701416	nan	2.0
0.29845452308654785	nan	2.0
0.3094141483306885	nan	2.0
0.3210875988006592	nan	2.0
0.3316981792449951	nan	2.0
0.3450191020965576	nan	2.0
0.3575451374053955	nan	2.0
0.3685758113861084	nan	2.0
0.37924814224243164	nan	2.0
0.3941836357116699	nan	2.0
0.40569233894348145	nan	2.0
0.4174201488494873	nan	2.0
0.4285275936126709	nan	2.0
0.44437718391418457	nan	2.0
0.4578824043273926	nan	2.0
0.46912622451782227	nan	2.0
0.48047471046447754	nan	2.0
0.49260926246643066	nan	2.0
0.5035176277160645	nan	2.0
0.5151140689849854	nan	2.0
0.5287919044494629	nan	2.0
0.5396623611450195	nan	2.0
0.550147294998169	nan	2.0
0.5631349086761475	nan	2.0
0.5766003131866455	nan	2.0
0.5868828296661377	nan	2.0
0.5973787307739258	nan	2.0
0.60799241065979	nan	2.0
0.6218395233154297	nan	2.0
0.6334395408630371	nan	2.0
0.6444888114929199	nan	2.0
0.6576647758483887	nan	2.0
0.6686673164367676	nan	2.0
0.6789519786834717	nan	2.0
0.6924285888671875	nan	2.0
0.7056481838226318	nan	2.0
0.7174692153930664	nan	2.0
0.7295334339141846	nan	2.0
0.7422037124633789	nan	2.0
0.7530720233917236	nan	2.0
0.7651989459991455	nan	2.0
0.7786662578582764	nan	2.0
0.7929601669311523	nan	2.0
0.8036811351776123	nan	2.0
0.814943790435791	nan	2.0
0.8281185626983643	nan	2.0
0.8392491340637207	nan	2.0
0.8502748012542725	nan	2.0
0.8638272285461426	nan	2.0
0.8777706623077393	nan	2.0
0.8890664577484131	nan	2.0
0.901355504989624	nan	2.0
0.9133610725402832	nan	2.0
0.9242160320281982	nan	2.0
0.9347937107086182	nan	2.0
0.945918083190918	nan	2.0
0.9587986469268799	nan	2.0
0.9693591594696045	nan	2.0
0.9794063568115234	nan	2.0
0.9922559261322021	nan	2.0
1.0047805309295654	nan	2.0
1.0168776512145996	nan	2.0
1.0284669399261475	nan	2.0
1.0422656536102295	nan	2.0
1.0525946617126465	nan	2.0
1.0635311603546143	nan	2.0
1.0763592720031738	nan	2.0
1.0906660556793213	nan	2.0
1.1022825241088867	nan	2.0
1.1148934364318848	nan	2.0
1.1272780895233154	nan	2.0
1.139632225036621	nan	2.0
1.1502807140350342	nan	2.0
1.1619861125946045	nan	2.0
1.174793004989624	nan	2.0
1.1851115226745605	nan	2.0
1.1958253383636475	nan	2.0
1.2085628509521484	nan	2.0
1.2237255573272705	nan	2.0
1.2357358932495117	nan	2.0
1.2473857402801514	nan	2.0
1.260134220123291	nan	2.0
1.271768569946289	nan	2.0
1.2829530239105225	nan	2.0
1.2968032360076904	nan	2.0
1.3108584880828857	nan	2.0
1.322026252746582	nan	2.0
1.3331000804901123	nan	2.0
1.3433349132537842	nan	2.0
1.3555512428283691	nan	2.0
1.3665826320648193	nan	2.0
1.3793933391571045	nan	2.0
1.3925302028656006	nan	2.0
1.4046909809112549	nan	2.0
1.4169552326202393	nan	2.0
1.4292240142822266	nan	2.0
1.4406521320343018	nan	2.0
1.4518170356750488	nan	2.0
1.4654641151428223	nan	2.0
1.4794697761535645	nan	2.0
1.4904065132141113	nan	2.0
1.5016658306121826	nan	2.0
1.5141777992248535	nan	2.0
1.5255582332611084	nan	2.0
1.5369021892547607	nan	2.0
1.5501296520233154	nan	2.0
1.563502550125122	nan	2.0
1.5741889476776123	nan	2.0
1.5848102569580078	nan	2.0
1.5985002517700195	nan	2.0
1.6106412410736084	nan	2.0
1.6219062805175781	nan	2.0
1.637519359588623	nan	2.0
1.650113582611084	nan	2.0
1.660829782485962	nan	2.0
1.6727395057678223	nan	2.0
1.686737298965454	nan	2.0
1.6982018947601318	nan	2.0
1.7104260921478271	nan	2.0
1.7249078750610352	nan	2.0
1.7371139526367188	nan	2.0
1.74761962890625	nan	2.0
1.7587366104125977	nan	2.0
1.778113842010498	nan	2.0
1.7898030281066895	nan	2.0
1.8018431663513184	nan	2.0
1.8144595623016357	nan	2.0
1.825742244720459	nan	2.0
1.8364946842193604	nan	2.0
1.848646640777588	nan	2.0
1.8621437549591064	nan	2.0
1.8740217685699463	nan	2.0
1.8850338459014893	nan	2.0
1.8978354930877686	nan	2.0
1.9097669124603271	nan	2.0
1.9207382202148438	nan	2.0
1.9324593544006348	nan	2.0
1.9443140029907227	nan	2.0
1.9552497863769531	nan	2.0
1.9675850868225098	nan	2.0
1.9820728302001953	nan	2.0
1.994636058807373	nan	2.0
2.0054590702056885	nan	2.0
2.018004894256592	nan	2.0
2.030836343765259	nan	2.0
2.0424437522888184	nan	2.0
2.053863286972046	nan	2.0
2.0688514709472656	nan	2.0
2.081092119216919	nan	2.0
2.093510627746582	nan	2.0
2.105924367904663	nan	2.0
2.119032144546509	nan	2.0
2.131415843963623	nan	2.0
2.1437859535217285	nan	2.0
2.156372547149658	nan	2.0
2.1691958904266357	nan	2.0
2.18036150932312	nan	2.0
2.192514657974243	nan	2.0
2.2059695720672607	nan	2.0
2.2174484729766846	nan	2.0
2.229384422302246	nan	2.0
2.2441482543945312	nan	2.0
2.2570641040802	nan	2.0
2.2671566009521484	nan	2.0
2.27752947807312	nan	2.0
2.2910821437835693	nan	2.0
2.302180051803589	nan	2.0
2.312574625015259	nan	2.0
2.325594663619995	nan	2.0
2.3378384113311768	nan	2.0
2.347917318344116	nan	2.0
2.357966661453247	nan	2.0
2.3714146614074707	nan	2.0
2.385493040084839	nan	2.0
2.4004759788513184	nan	2.0
2.413156747817993	nan	2.0
2.426720380783081	nan	2.0
2.4386961460113525	nan	2.0
2.4524221420288086	nan	2.0
2.4658210277557373	nan	2.0
2.479038953781128	nan	2.0
2.492910146713257	nan	2.0
2.5078675746917725	nan	2.0
2.521845817565918	nan	2.0
2.535782814025879	nan	2.0
2.5496673583984375	nan	2.0
2.563730478286743	nan	2.0
2.5776727199554443	nan	2.0
2.593657970428467	nan	2.0
2.6082704067230225	nan	2.0
2.6218819618225098	nan	2.0
2.6333303451538086	nan	2.0
2.649597406387329	nan	2.0
2.6645450592041016	nan	2.0
2.6796703338623047	nan	2.0
2.6963820457458496	nan	2.0
2.7115495204925537	nan	2.0
2.7271196842193604	nan	2.0
2.742156505584717	nan	2.0
2.7579493522644043	nan	2.0
2.7736568450927734	nan	2.0
2.7864444255828857	nan	2.0
2.800136089324951	nan	2.0
2.8125314712524414	nan	2.0
2.825528383255005	nan	2.0
2.8386614322662354	nan	2.0
2.852834939956665	nan	2.0
2.868441581726074	nan	2.0
2.879120111465454	nan	2.0
2.893096685409546	nan	2.0
2.9067201614379883	nan	2.0
2.9178786277770996	nan	2.0
2.931825876235962	nan	2.0
2.944981098175049	nan	2.0
2.955678939819336	nan	2.0
2.9667656421661377	nan	2.0
2.9808733463287354	nan	2.0
2.9936628341674805	nan	2.0
3.0043656826019287	nan	2.0
3.0190374851226807	nan	2.0
3.033273696899414	nan	2.0
3.04824161529541	nan	2.0
3.063610553741455	nan	2.0
3.0780701637268066	nan	2.0
3.090942859649658	nan	2.0
3.104248046875	nan	2.0
3.11810564994812	nan	2.0
3.1292898654937744	nan	2.0
3.143275499343872	nan	2.0
3.157778739929199	nan	2.0
3.1718082427978516	nan	2.0
3.1844482421875	nan	2.0
3.198308229446411	nan	2.0
3.210650682449341	nan	2.0
3.224071979522705	nan	2.0
3.238116979598999	nan	2.0
3.253169536590576	nan	2.0
3.2661476135253906	nan	2.0
3.27770733833313	nan	2.0
3.2928309440612793	nan	2.0
3.3066213130950928	nan	2.0
3.3192641735076904	nan	2.0
3.333542585372925	nan	2.0
3.3465073108673096	nan	2.0
3.35715389251709	nan	2.0
3.3690097332000732	nan	2.0
3.383462905883789	nan	2.0
3.395512104034424	nan	2.0
3.4071133136749268	nan	2.0
3.4212872982025146	nan	2.0
3.43507981300354	nan	2.0
3.4460361003875732	nan	2.0
3.4593584537506104	nan	2.0
3.473515272140503	nan	2.0
3.484548330307007	nan	2.0
3.495084524154663	nan	2.0
3.509150981903076	nan	2.0
3.523672103881836	nan	2.0
3.5372116565704346	nan	2.0
3.5516135692596436	nan	2.0
3.565101146697998	nan	2.0
3.5759377479553223	nan	2.0
3.5902657508850098	nan	2.0
3.604865789413452	nan	2.0
3.6183037757873535	nan	2.0
3.6321628093719482	nan	2.0
3.645691394805908	nan	2.0
3.6593880653381348	nan	2.0
3.673985719680786	nan	2.0
3.6887004375457764	nan	2.0
3.70328950881958	nan	2.0
3.7166450023651123	nan	2.0
3.7305989265441895	nan	2.0
3.745060920715332	nan	2.0
3.7585206031799316	nan	2.0
3.77356219291687	nan	2.0
3.788625955581665	nan	2.0
3.800001621246338	nan	2.0
3.8132035732269287	nan	2.0
3.827977180480957	nan	2.0
3.8413913249969482	nan	2.0
3.8559412956237793	nan	2.0
3.871373414993286	nan	2.0
3.8829972743988037	nan	2.0
3.8939170837402344	nan	2.0
3.9098763465881348	nan	2.0
3.9241714477539062	nan	2.0
3.9375481605529785	nan	2.0
3.9537904262542725	nan	2.0
3.966418981552124	nan	2.0
3.977243185043335	nan	2.0
3.990410804748535	nan	2.0
4.004703760147095	nan	2.0
4.018534421920776	nan	2.0
4.033617734909058	nan	2.0
4.0483763217926025	nan	2.0
4.061799049377441	nan	2.0
4.076318979263306	nan	2.0
4.092711448669434	nan	2.0
4.107712745666504	nan	2.0
4.121751070022583	nan	2.0
4.136546850204468	nan	2.0
4.152230262756348	nan	2.0
4.165677309036255	nan	2.0
4.182576656341553	nan	2.0
4.198044300079346	nan	2.0
4.209360122680664	nan	2.0
4.222647428512573	nan	2.0
4.237295389175415	nan	2.0
4.251100778579712	nan	2.0
4.263755559921265	nan	2.0
4.279639482498169	nan	2.0
4.291903257369995	nan	2.0
4.303452253341675	nan	2.0
4.3193278312683105	nan	2.0
4.332055330276489	nan	2.0
4.345552682876587	nan	2.0
4.360166788101196	nan	2.0
4.374077081680298	nan	2.0
4.3879921436309814	nan	2.0
4.402546405792236	nan	2.0
4.4173266887664795	nan	2.0
4.429933786392212	nan	2.0
4.445540904998779	nan	2.0
4.460190057754517	nan	2.0
4.4749226570129395	nan	2.0
4.490325212478638	nan	2.0
4.504499435424805	nan	2.0
4.516824960708618	nan	2.0
4.5295250415802	nan	2.0
4.541285514831543	nan	2.0
4.554595470428467	nan	2.0
4.565621376037598	nan	2.0
4.576122760772705	nan	2.0
4.588590860366821	nan	2.0
4.60209584236145	nan	2.0
4.612931251525879	nan	2.0
4.625681638717651	nan	2.0
4.638444662094116	nan	2.0
4.649617671966553	nan	2.0
4.660131931304932	nan	2.0
4.672825574874878	nan	2.0
4.685849905014038	nan	2.0
4.69799017906189	nan	2.0
4.710378408432007	nan	2.0
4.723659515380859	nan	2.0
4.734910726547241	nan	2.0
4.745897054672241	nan	2.0
4.758880615234375	nan	2.0
4.771757364273071	nan	2.0
4.784105539321899	nan	2.0
4.796766757965088	nan	2.0
4.809475898742676	nan	2.0
4.820227384567261	nan	2.0
4.832870244979858	nan	2.0
4.846926927566528	nan	2.0
4.859598398208618	nan	2.0
4.871872901916504	nan	2.0
4.883547306060791	nan	2.0
4.8958539962768555	nan	2.0
4.908962726593018	nan	2.0
4.9215099811553955	nan	2.0
4.9333131313323975	nan	2.0
4.946242570877075	nan	2.0
4.959804534912109	nan	2.0
4.970898866653442	nan	2.0
4.981856346130371	nan	2.0
4.994734287261963	nan	2.0
5.0078794956207275	nan	2.0
5.018760442733765	nan	2.0
5.032519578933716	nan	2.0
5.046579837799072	nan	2.0
5.0607922077178955	nan	2.0
5.07399845123291	nan	2.0
5.087352991104126	nan	2.0
5.0978593826293945	nan	2.0
5.108741760253906	nan	2.0
5.121473550796509	nan	2.0
5.134236812591553	nan	2.0
5.147732257843018	nan	2.0
5.162766456604004	nan	2.0
5.175790071487427	nan	2.0
5.18599796295166	nan	2.0
5.197516441345215	nan	2.0
5.210606098175049	nan	2.0
5.222919225692749	nan	2.0
5.236145734786987	nan	2.0
5.250575542449951	nan	2.0
5.26343297958374	nan	2.0
5.2759363651275635	nan	2.0
5.289171457290649	nan	2.0
5.304357051849365	nan	2.0
5.317791223526001	nan	2.0
5.329548120498657	nan	2.0
5.342533349990845	nan	2.0
5.355021953582764	nan	2.0
5.36815333366394	nan	2.0
5.380657196044922	nan	2.0
5.394195556640625	nan	2.0
5.406255006790161	nan	2.0
5.416478633880615	nan	2.0
5.427518606185913	nan	2.0
5.441380739212036	nan	2.0
5.4549548625946045	nan	2.0
5.468476057052612	nan	2.0
5.483818054199219	nan	2.0
5.49779486656189	nan	2.0
5.511736154556274	nan	2.0
5.525449752807617	nan	2.0
5.538383722305298	nan	2.0
5.552459239959717	nan	2.0
5.567967653274536	nan	2.0
5.580979585647583	nan	2.0
5.593467712402344	nan	2.0
5.608148813247681	nan	2.0
5.6218812465667725	nan	2.0
5.634143352508545	nan	2.0
5.647082805633545	nan	2.0
5.6593122482299805	nan	2.0
5.671647310256958	nan	2.0
5.683669090270996	nan	2.0
5.696651935577393	nan	2.0
5.709526300430298	nan	2.0
5.7217698097229	nan	2.0
5.734492540359497	nan	2.0
5.7485926151275635	nan	2.0
5.761795282363892	nan	2.0
5.77429461479187	nan	2.0
5.785444736480713	nan	2.0
5.798178195953369	nan	2.0
5.8111841678619385	nan	2.0
5.823363304138184	nan	2.0
5.836097717285156	nan	2.0
5.849481105804443	nan	2.0
5.861915111541748	nan	2.0
5.872008323669434	nan	2.0
5.885035037994385	nan	2.0
5.89798378944397	nan	2.0
5.909664154052734	nan	2.0
5.923003196716309	nan	2.0
5.936146259307861	nan	2.0
5.9472010135650635	nan	2.0
5.9572248458862305	nan	2.0
5.968758583068848	nan	2.0
5.9819605350494385	nan	2.0
5.9940385818481445	nan	2.0
6.006942510604858	nan	2.0
6.020236015319824	nan	2.0
6.033519268035889	nan	2.0
6.048927307128906	nan	2.0
6.063229560852051	nan	2.0
6.077681541442871	nan	2.0
6.091381072998047	nan	2.0
6.104327201843262	nan	2.0
