t_s	measured_width_mm	target_width_mm
0.0011730194091796875	nan	1.2
0.04597640037536621	nan	1.2
0.06000924110412598	nan	1.2
0.07799100875854492	nan	1.2
0.09053611755371094	nan	1.2
0.10212874412536621	nan	1.2
0.11365771293640137	nan	1.2
0.125169038772583	nan	1.2
0.13938403129577637	nan	1.2
0.1509873867034912	nan	1.2
0.16298389434814453	nan	1.2
0.17791366577148438	nan	1.2
0.1918175220489502	nan	1.2
0.20391368865966797	nan	1.2
0.21575140953063965	nan	1.2
0.22939252853393555	nan	1.2
0.2457568645477295	nan	1.2
0.2581663131713867	nan	1.2
0.2699151039123535	nan	1.2
0.2812674045562744	nan	1.2
0.2930307388305664	nan	1.2
0.304638147354126	nan	1.2
0.31929683685302734	nan	1.2
0.3314669132232666	nan	1.2
0.349013090133667	nan	1.2
0.3627345561981201	nan	1.2
0.37714052200317383	nan	1.2
0.38852500915527344	nan	1.2
0.40242862701416016	nan	1.2
0.4152226448059082	nan	1.2
0.4286787509918213	nan	1.2
0.4422647953033447	nan	1.2
0.45694637298583984	nan	1.2
0.4682199954986572	nan	1.2
0.47840142250061035	nan	1.2
0.4905064105987549	nan	1.2
0.5040674209594727	nan	1.2
0.5167949199676514	nan	1.2
0.5286641120910645	nan	1.2
0.5437853336334229	nan	1.2
0.5593788623809814	nan	1.2
0.5729553699493408	nan	1.2
0.588653564453125	nan	1.2
0.6003692150115967	nan	1.2
0.6114227771759033	nan	1.2
0.6260802745819092	nan	1.2
0.6387910842895508	nan	1.2
0.6523711681365967	nan	1.2
0.667722225189209	nan	1.2
0.6827800273895264	nan	1.2
0.6940240859985352	nan	1.2
0.7121603488922119	nan	1.2
0.7268741130828857	nan	1.2
0.7389078140258789	nan	1.2
0.7505085468292236	nan	1.2
0.7665209770202637	nan	1.2
0.7801506519317627	nan	1.2
0.7920215129852295	nan	1.2
0.8095967769622803	nan	1.2
0.8225572109222412	nan	1.2
0.8344931602478027	nan	1.2
0.8467583656311035	nan	1.2
0.8648922443389893	nan	1.2
0.8802237510681152	nan	1.2
0.8953702449798584	nan	1.2
0.9113624095916748	nan	1.2
0.9249908924102783	nan	1.2
0.9383959770202637	nan	1.2
0.9525923728942871	nan	1.2
0.9657771587371826	nan	1.2
0.9768905639648438	nan	1.2
0.9901201725006104	nan	1.2
1.002563238143921	nan	1.2
1.0133137702941895	nan	1.2
1.023956537246704	nan	1.2
1.036177635192871	nan	1.2
1.0470528602600098	nan	1.2
1.057812213897705	nan	1.2
1.070702314376831	nan	1.2
1.0840253829956055	nan	1.2
1.0944650173187256	nan	1.2
1.1045866012573242	nan	1.2
1.118060827255249	nan	1.2
1.1303191184997559	nan	1.2
1.1411972045898438	nan	1.2
1.1546897888183594	nan	1.2
1.1686809062957764	nan	1.2
1.1800501346588135	nan	1.2
1.1915562152862549	nan	1.2
1.2048301696777344	nan	1.2
1.2172737121582031	nan	1.2
1.2279856204986572	nan	1.2
1.2417616844177246	nan	1.2
1.2549233436584473	nan	1.2
1.2662127017974854	nan	1.2
1.27695631980896	nan	1.2
1.2954552173614502	nan	1.2
1.3087663650512695	nan	1.2
1.3199002742767334	nan	1.2
1.3311622142791748	nan	1.2
1.343050241470337	nan	1.2
1.3538002967834473	nan	1.2
1.3646578788757324	nan	1.2
1.3785088062286377	nan	1.2
1.3918416500091553	nan	1.2
1.4036524295806885	nan	1.2
1.4175944328308105	nan	1.2
1.4301083087921143	nan	1.2
1.442345380783081	nan	1.2
1.4548578262329102	nan	1.2
1.4677815437316895	nan	1.2
1.480114221572876	nan	1.2
1.4920573234558105	nan	1.2
1.5070710182189941	nan	1.2
1.5194954872131348	nan	1.2
1.5314905643463135	nan	1.2
1.543640375137329	nan	1.2
1.5582654476165771	nan	1.2
1.5708868503570557	nan	1.2
1.582716464996338	nan	1.2
1.5948238372802734	nan	1.2
1.6067376136779785	nan	1.2
1.6205360889434814	nan	1.2
1.6378326416015625	nan	1.2
1.6519787311553955	nan	1.2
1.6631858348846436	nan	1.2
1.675628900527954	nan	1.2
1.6906840801239014	nan	1.2
1.7025113105773926	nan	1.2
1.7173700332641602	nan	1.2
1.7324738502502441	nan	1.2
1.7434003353118896	nan	1.2
1.7562336921691895	nan	1.2
1.7706212997436523	nan	1.2
1.7846369743347168	nan	1.2
1.7966783046722412	nan	1.2
1.809807538986206	nan	1.2
1.824976921081543	nan	1.2
1.8376469612121582	nan	1.2
1.8488729000091553	nan	1.2
1.8626205921173096	nan	1.2
1.8742284774780273	nan	1.2
1.885453224182129	nan	1.2
1.8980398178100586	nan	1.2
1.9120233058929443	nan	1.2
1.924379587173462	nan	1.2
1.9361984729766846	nan	1.2
1.947723388671875	nan	1.2
1.9586470127105713	nan	1.2
1.9697339534759521	nan	1.2
1.9836905002593994	nan	1.2
1.9982893466949463	nan	1.2
2.0108208656311035	nan	1.2
2.031421184539795	nan	1.2
2.046626329421997	nan	1.2
2.059091091156006	nan	1.2
2.0751609802246094	nan	1.2
2.095930814743042	nan	1.2
2.114572048187256	nan	1.2
2.1353585720062256	nan	1.2
2.153116464614868	nan	1.2
2.1702723503112793	nan	1.2
2.188648223876953	nan	1.2
2.205271005630493	nan	1.2
2.2211272716522217	nan	1.2
2.2350120544433594	nan	1.2
2.2532269954681396	nan	1.2
2.265066385269165	nan	1.2
2.275589942932129	nan	1.2
2.289295196533203	nan	1.2
2.3030219078063965	nan	1.2
2.3153815269470215	nan	1.2
2.3282904624938965	nan	1.2
2.3422834873199463	nan	1.2
2.35378360748291	nan	1.2
2.364316701889038	nan	1.2
2.377333402633667	nan	1.2
2.3941662311553955	nan	1.2
2.418363332748413	nan	1.2
2.4332263469696045	nan	1.2
2.448298454284668	nan	1.2
2.467217445373535	nan	1.2
2.4835305213928223	nan	1.2
2.4987528324127197	nan	1.2
2.5128133296966553	nan	1.2
2.5265605449676514	nan	1.2
2.543185234069824	nan	1.2
2.5559194087982178	nan	1.2
2.5688588619232178	nan	1.2
2.583120822906494	nan	1.2
2.597698450088501	nan	1.2
2.623445510864258	nan	1.2
2.639258623123169	nan	1.2
2.6549878120422363	nan	1.2
2.668959856033325	nan	1.2
2.681274890899658	nan	1.2
2.694890022277832	nan	1.2
2.712739944458008	nan	1.2
2.7285242080688477	nan	1.2
2.745232582092285	nan	1.2
2.7625885009765625	nan	1.2
2.779632806777954	nan	1.2
2.798602342605591	nan	1.2
2.8185031414031982	nan	1.2
2.8367931842803955	nan	1.2
2.8528835773468018	nan	1.2
2.870905876159668	nan	1.2
2.8906681537628174	nan	1.2
2.911707639694214	nan	1.2
2.9351725578308105	nan	1.2
2.9550957679748535	nan	1.2
2.9704627990722656	nan	1.2
2.9969420433044434	nan	1.2
3.0192103385925293	nan	1.2
3.035281181335449	nan	1.2
3.0501701831817627	nan	1.2
3.068608283996582	nan	1.2
3.0840625762939453	nan	1.2
3.100292205810547	nan	1.2
3.1152191162109375	nan	1.2
3.1266777515411377	nan	1.2
3.1458663940429688	nan	1.2
3.1631429195404053	nan	1.2
3.176889419555664	nan	1.2
3.1900808811187744	nan	1.2
3.203845977783203	nan	1.2
3.2190628051757812	nan	1.2
3.2305538654327393	nan	1.2
3.244196653366089	nan	1.2
3.2664599418640137	nan	1.2
3.2771525382995605	nan	1.2
3.2883262634277344	nan	1.2
3.302790880203247	nan	1.2
3.3160619735717773	nan	1.2
3.327338457107544	nan	1.2
3.3387348651885986	nan	1.2
3.3521130084991455	nan	1.2
3.363981008529663	nan	1.2
3.374871253967285	nan	1.2
3.388401985168457	nan	1.2
3.400679349899292	nan	1.2
3.4113857746124268	nan	1.2
3.4219865798950195	nan	1.2
3.4355356693267822	nan	1.2
3.448648452758789	nan	1.2
3.4600415229797363	nan	1.2
3.4722912311553955	nan	1.2
3.4833765029907227	nan	1.2
3.495532274246216	nan	1.2
3.5071327686309814	nan	1.2
3.5198006629943848	nan	1.2
3.5314574241638184	nan	1.2
3.543562412261963	nan	1.2
3.5549139976501465	nan	1.2
3.567274808883667	nan	1.2
3.5796115398406982	nan	1.2
3.5912771224975586	nan	1.2
3.6029207706451416	nan	1.2
3.6165645122528076	nan	1.2
3.6304914951324463	nan	1.2
3.6428472995758057	nan	1.2
3.6695563793182373	nan	1.2
3.686750650405884	nan	1.2
3.7019996643066406	nan	1.2
3.7150425910949707	nan	1.2
3.727952480316162	nan	1.2
3.747568368911743	nan	1.2
3.771188259124756	nan	1.2
3.7872042655944824	nan	1.2
3.8190486431121826	nan	1.2
3.8308393955230713	nan	1.2
3.845764398574829	nan	1.2
3.8602755069732666	nan	1.2
3.872832775115967	nan	1.2
3.8847804069519043	nan	1.2
3.8962690830230713	nan	1.2
3.9107415676116943	nan	1.2
3.9225070476531982	nan	1.2
3.9378843307495117	nan	1.2
3.952638864517212	nan	1.2
4.068871974945068	nan	1.2
4.08849310874939	nan	1.2
4.100605249404907	nan	1.2
4.116918325424194	nan	1.2
4.131256341934204	nan	1.2
4.144567966461182	nan	1.2
4.156456470489502	nan	1.2
4.1690144538879395	nan	1.2
4.1842169761657715	nan	1.2
4.197882175445557	nan	1.2
4.2149951457977295	nan	1.2
4.230058908462524	nan	1.2
4.242805480957031	nan	1.2
4.255294322967529	nan	1.2
4.270664930343628	nan	1.2
4.28827166557312	nan	1.2
4.300036668777466	nan	1.2
4.315306901931763	nan	1.2
4.329095840454102	nan	1.2
4.34160041809082	nan	1.2
4.357425689697266	nan	1.2
4.371219158172607	nan	1.2
4.383815765380859	nan	1.2
4.395186901092529	nan	1.2
4.408336400985718	nan	1.2
4.420199155807495	nan	1.2
4.43169093132019	nan	1.2
4.444813251495361	nan	1.2
4.459814548492432	nan	1.2
4.470961093902588	nan	1.2
4.482907056808472	nan	1.2
4.494185209274292	nan	1.2
4.507261753082275	nan	1.2
4.518352508544922	nan	1.2
4.529430389404297	nan	1.2
4.540132522583008	nan	1.2
4.55305027961731	nan	1.2
4.563603401184082	nan	1.2
4.573556423187256	nan	1.2
4.584502220153809	nan	1.2
4.596801280975342	nan	1.2
4.607607841491699	nan	1.2
4.617957353591919	nan	1.2
4.630751132965088	nan	1.2
4.643017530441284	nan	1.2
4.653841018676758	nan	1.2
4.6639368534088135	nan	1.2
4.675018548965454	nan	1.2
