t_s	measured_width_mm	target_width_mm
0.0012090206146240234	nan	2.0
0.03999686241149902	nan	2.0
0.05400681495666504	nan	2.0
0.06583523750305176	nan	2.0
0.08056783676147461	nan	2.0
0.09399795532226562	nan	2.0
0.10492587089538574	nan	2.0
0.11616134643554688	nan	2.0
0.12828898429870605	nan	2.0
0.14306926727294922	nan	2.0
0.15403270721435547	nan	2.0
0.16611433029174805	nan	2.0
0.18086671829223633	nan	2.0
0.19336867332458496	nan	2.0
0.20484495162963867	nan	2.0
0.21933579444885254	nan	2.0
0.23182225227355957	nan	2.0
0.24498367309570312	nan	2.0
0.25690150260925293	nan	2.0
0.26888394355773926	nan	2.0
0.2793595790863037	nan	2.0
0.2909510135650635	nan	2.0
0.30268383026123047	nan	2.0
0.3141472339630127	nan	2.0
0.3284428119659424	nan	2.0
0.3409843444824219	nan	2.0
0.3533594608306885	nan	2.0
0.3651089668273926	nan	2.0
0.37765002250671387	nan	2.0
0.38904309272766113	nan	2.0
0.40233659744262695	nan	2.0
0.41601133346557617	nan	2.0
0.42706799507141113	nan	2.0
0.4403960704803467	nan	2.0
0.45783495903015137	nan	2.0
0.46868443489074707	nan	2.0
0.4800400733947754	nan	2.0
0.4941098690032959	nan	2.0
0.5065517425537109	nan	2.0
0.5179810523986816	nan	2.0
0.5297417640686035	nan	2.0
0.5480892658233643	nan	2.0
0.5588114261627197	nan	2.0
0.5696709156036377	nan	2.0
0.584221363067627	nan	2.0
0.5962376594543457	nan	2.0
0.607180118560791	nan	2.0
0.6188197135925293	nan	2.0
0.6329913139343262	nan	2.0
0.6438267230987549	nan	2.0
0.655480146408081	nan	2.0
0.6665327548980713	nan	2.0
0.6782140731811523	nan	2.0
0.6886954307556152	nan	2.0
0.6996850967407227	nan	2.0
0.7125442028045654	nan	2.0
0.7242739200592041	nan	2.0
0.736689567565918	nan	2.0
0.7495977878570557	nan	2.0
0.7616500854492188	nan	2.0
0.7728540897369385	nan	2.0
0.783850908279419	nan	2.0
0.7974512577056885	nan	2.0
0.8093521595001221	nan	2.0
0.821890115737915	nan	2.0
0.8374042510986328	nan	2.0
0.8517022132873535	nan	2.0
0.8637552261352539	nan	2.0
0.8785114288330078	nan	2.0
0.8907032012939453	nan	2.0
0.9031655788421631	nan	2.0
0.9144370555877686	nan	2.0
0.9256751537322998	nan	2.0
0.9368655681610107	nan	2.0
0.9483702182769775	nan	2.0
0.9590938091278076	nan	2.0
0.9706170558929443	nan	2.0
0.9821934700012207	nan	2.0
0.9922401905059814	nan	2.0
1.002556562423706	nan	2.0
1.0147454738616943	nan	2.0
1.0266039371490479	nan	2.0
1.0397753715515137	nan	2.0
1.0508460998535156	nan	2.0
1.0617258548736572	nan	2.0
1.0727875232696533	nan	2.0
1.0873782634735107	nan	2.0
1.0989203453063965	nan	2.0
1.1102941036224365	nan	2.0
1.1219911575317383	nan	2.0
1.133544921875	nan	2.0
1.1443159580230713	nan	2.0
1.1558270454406738	nan	2.0
1.1693339347839355	nan	2.0
1.1825263500213623	nan	2.0
1.1947062015533447	nan	2.0
1.2051763534545898	nan	2.0
1.219712734222412	nan	2.0
1.2321105003356934	nan	2.0
1.2438607215881348	nan	2.0
1.257477045059204	nan	2.0
1.2720708847045898	nan	2.0
1.2831292152404785	nan	2.0
1.2944848537445068	nan	2.0
1.3094987869262695	nan	2.0
1.3228483200073242	nan	2.0
1.3346900939941406	nan	2.0
1.3488450050354004	nan	2.0
1.361213207244873	nan	2.0
1.372065782546997	nan	2.0
1.3826463222503662	nan	2.0
1.4016444683074951	nan	2.0
1.4140667915344238	nan	2.0
1.4260594844818115	nan	2.0
1.440112590789795	nan	2.0
1.4525160789489746	nan	2.0
1.4644684791564941	nan	2.0
1.4787657260894775	nan	2.0
1.4928562641143799	nan	2.0
1.5186960697174072	nan	2.0
1.5342891216278076	nan	2.0
