t_s	measured_width_mm	target_width_mm
0.001453399658203125	nan	2.0
0.13042640686035156	nan	2.0
0.14158320426940918	nan	2.0
0.1527087688446045	nan	2.0
0.16357994079589844	nan	2.0
0.1744673252105713	nan	2.0
0.18559646606445312	nan	2.0
0.19643926620483398	nan	2.0
0.2072138786315918	nan	2.0
0.21827244758605957	nan	2.0
0.22940659523010254	nan	2.0
0.2405235767364502	nan	2.0
0.25169944763183594	nan	2.0
0.2628052234649658	nan	2.0
0.27356886863708496	nan	2.0
0.28446102142333984	nan	2.0
0.29555845260620117	nan	2.0
0.306441068649292	nan	2.0
0.31773972511291504	nan	2.0
0.32889652252197266	nan	2.0
0.33995795249938965	nan	2.0
0.3510124683380127	nan	2.0
0.36154866218566895	nan	2.0
0.37242817878723145	nan	2.0
0.3832242488861084	nan	2.0
0.3939194679260254	nan	2.0
0.4045677185058594	nan	2.0
0.41527748107910156	nan	2.0
0.4258253574371338	nan	2.0
0.436398983001709	nan	2.0
0.447221040725708	nan	2.0
0.4582667350769043	nan	2.0
0.4691884517669678	nan	2.0
0.4799532890319824	nan	2.0
0.49057745933532715	nan	2.0
0.5010819435119629	nan	2.0
0.5120327472686768	nan	2.0
0.52262282371521	nan	2.0
0.5332150459289551	nan	2.0
0.5438776016235352	nan	2.0
0.5548191070556641	nan	2.0
0.5656595230102539	nan	2.0
0.5765516757965088	nan	2.0
0.5877962112426758	nan	2.0
0.5991024971008301	nan	2.0
0.6096813678741455	nan	2.0
0.6201748847961426	nan	2.0
0.6307327747344971	nan	2.0
0.6414837837219238	nan	2.0
0.6519761085510254	nan	2.0
0.662585973739624	nan	2.0
0.6734375953674316	nan	2.0
0.6841151714324951	nan	2.0
0.6948263645172119	nan	2.0
0.7056970596313477	nan	2.0
0.7162866592407227	nan	2.0
0.7271661758422852	nan	2.0
0.737684965133667	nan	2.0
0.7481880187988281	nan	2.0
0.758721113204956	nan	2.0
0.7695729732513428	nan	2.0
0.7805671691894531	nan	2.0
0.7912719249725342	nan	2.0
0.8019506931304932	nan	2.0
0.812617301940918	nan	2.0
0.8232259750366211	nan	2.0
0.8342258930206299	nan	2.0
0.8452560901641846	nan	2.0
0.8563315868377686	nan	2.0
0.8673739433288574	nan	2.0
0.8779082298278809	nan	2.0
0.8885364532470703	nan	2.0
0.8992726802825928	nan	2.0
0.9102191925048828	nan	2.0
0.9209225177764893	nan	2.0
0.9315445423126221	nan	2.0
0.9420797824859619	nan	2.0
0.9530110359191895	nan	2.0
0.9637601375579834	nan	2.0
0.9743630886077881	nan	2.0
0.985377311706543	nan	2.0
0.9959430694580078	nan	2.0
1.0068140029907227	nan	2.0
1.0178093910217285	nan	2.0
1.028780460357666	nan	2.0
1.0398280620574951	nan	2.0
1.0503394603729248	nan	2.0
1.0612828731536865	nan	2.0
1.0719034671783447	nan	2.0
1.0825583934783936	nan	2.0
1.0932395458221436	nan	2.0
1.103865385055542	nan	2.0
1.1147632598876953	nan	2.0
1.1255364418029785	nan	2.0
1.1362099647521973	nan	2.0
1.147068977355957	nan	2.0
1.1576902866363525	nan	2.0
1.1687161922454834	nan	2.0
1.1797106266021729	nan	2.0
1.1904823780059814	nan	2.0
1.2014753818511963	nan	2.0
1.211991786956787	nan	2.0
1.2225370407104492	nan	2.0
1.233076572418213	nan	2.0
1.243659257888794	nan	2.0
1.2545380592346191	nan	2.0
1.265625	nan	2.0
1.276644229888916	nan	2.0
1.2871837615966797	nan	2.0
1.2978997230529785	nan	2.0
1.3086986541748047	nan	2.0
1.3192083835601807	nan	2.0
1.3302783966064453	nan	2.0
1.3408751487731934	nan	2.0
1.3517987728118896	nan	2.0
1.3623268604278564	nan	2.0
1.3728177547454834	nan	2.0
1.3838160037994385	nan	2.0
1.3948543071746826	nan	2.0
1.4057998657226562	nan	2.0
1.4168500900268555	nan	2.0
1.4275462627410889	nan	2.0
1.438117265701294	nan	2.0
1.4488794803619385	nan	2.0
1.4596202373504639	nan	2.0
1.47031569480896	nan	2.0
1.4809117317199707	nan	2.0
1.49163818359375	nan	2.0
1.502171516418457	nan	2.0
1.5127148628234863	nan	2.0
1.5237441062927246	nan	2.0
1.534520149230957	nan	2.0
1.545492172241211	nan	2.0
1.5576815605163574	nan	2.0
1.568321943283081	nan	2.0
1.5788333415985107	nan	2.0
1.5895626544952393	nan	2.0
1.6001355648040771	nan	2.0
1.6111555099487305	nan	2.0
1.6223256587982178	nan	2.0
1.632929801940918	nan	2.0
1.6434431076049805	nan	2.0
1.6543638706207275	nan	2.0
1.664898157119751	nan	2.0
1.6756689548492432	nan	2.0
1.6866261959075928	nan	2.0
1.697404146194458	nan	2.0
1.7080445289611816	nan	2.0
1.7186591625213623	nan	2.0
1.7291550636291504	nan	2.0
1.7397561073303223	nan	2.0
1.7503125667572021	nan	2.0
1.761256456375122	nan	2.0
1.7720694541931152	nan	2.0
1.7827293872833252	nan	2.0
1.793212890625	nan	2.0
1.8037643432617188	nan	2.0
1.8146002292633057	nan	2.0
1.825031042098999	nan	2.0
1.8356754779815674	nan	2.0
1.8464961051940918	nan	2.0
1.8576178550720215	nan	2.0
1.8681330680847168	nan	2.0
1.878622055053711	nan	2.0
1.8894150257110596	nan	2.0
1.8999102115631104	nan	2.0
1.9104702472686768	nan	2.0
1.9213900566101074	nan	2.0
1.931955099105835	nan	2.0
1.9425864219665527	nan	2.0
1.9536643028259277	nan	2.0
1.9647295475006104	nan	2.0
1.975550889968872	nan	2.0
1.9861409664154053	nan	2.0
1.996708869934082	nan	2.0
2.007408618927002	nan	2.0
2.0180718898773193	nan	2.0
2.0285913944244385	nan	2.0
2.0396125316619873	nan	2.0
2.0502758026123047	nan	2.0
2.0611751079559326	nan	2.0
2.071746349334717	nan	2.0
2.0824387073516846	nan	2.0
2.0930376052856445	nan	2.0
2.10359263420105	nan	2.0
2.1143691539764404	nan	2.0
2.1250743865966797	nan	2.0
2.13615345954895	nan	2.0
2.146822214126587	nan	2.0
2.157447099685669	nan	2.0
2.168393611907959	nan	2.0
2.1791186332702637	nan	2.0
2.189577341079712	nan	2.0
2.2000930309295654	nan	2.0
2.2106597423553467	nan	2.0
2.2215917110443115	nan	2.0
2.2321197986602783	nan	2.0
2.2426507472991943	nan	2.0
2.253180742263794	nan	2.0
2.2640116214752197	nan	2.0
2.2749316692352295	nan	2.0
2.285555362701416	nan	2.0
2.2962210178375244	nan	2.0
2.307114839553833	nan	2.0
2.3177995681762695	nan	2.0
2.3286969661712646	nan	2.0
2.3392856121063232	nan	2.0
2.3499245643615723	nan	2.0
2.3605003356933594	nan	2.0
2.3710057735443115	nan	2.0
2.3818607330322266	nan	2.0
2.3929531574249268	nan	2.0
2.403491973876953	nan	2.0
2.4141652584075928	nan	2.0
2.4249045848846436	nan	2.0
2.436008930206299	nan	2.0
2.4464900493621826	nan	2.0
2.4572503566741943	nan	2.0
2.467904567718506	nan	2.0
2.4784939289093018	nan	2.0
2.4893503189086914	nan	2.0
2.5001580715179443	nan	2.0
2.5107295513153076	nan	2.0
2.521254777908325	nan	2.0
2.5322892665863037	nan	2.0
2.543073892593384	nan	2.0
2.554003953933716	nan	2.0
2.565061092376709	nan	2.0
2.5760529041290283	nan	2.0
2.586923360824585	nan	2.0
2.5980377197265625	nan	2.0
2.6090750694274902	nan	2.0
2.6206042766571045	nan	2.0
2.6316752433776855	nan	2.0
2.6422975063323975	nan	2.0
2.6528353691101074	nan	2.0
2.6635963916778564	nan	2.0
2.674433708190918	nan	2.0
2.685356378555298	nan	2.0
2.6961498260498047	nan	2.0
2.7070488929748535	nan	2.0
2.7175748348236084	nan	2.0
2.7281832695007324	nan	2.0
2.73883318901062	nan	2.0
2.749661684036255	nan	2.0
2.760556936264038	nan	2.0
2.7715282440185547	nan	2.0
2.782545566558838	nan	2.0
2.7932050228118896	nan	2.0
2.8038110733032227	nan	2.0
2.814769744873047	nan	2.0
2.825878620147705	nan	2.0
2.836824893951416	nan	2.0
2.847515344619751	nan	2.0
2.8583829402923584	nan	2.0
2.8690474033355713	nan	2.0
2.8798959255218506	nan	2.0
2.8907155990600586	nan	2.0
2.9013149738311768	nan	2.0
2.91182279586792	nan	2.0
2.9224064350128174	nan	2.0
2.9331600666046143	nan	2.0
2.9436938762664795	nan	2.0
2.9543404579162598	nan	2.0
2.964998245239258	nan	2.0
2.975707530975342	nan	2.0
2.986347198486328	nan	2.0
2.9974629878997803	nan	2.0
3.008126974105835	nan	2.0
3.018674612045288	nan	2.0
3.029397487640381	nan	2.0
3.0400283336639404	nan	2.0
3.05107045173645	nan	2.0
3.061885356903076	nan	2.0
3.072714328765869	nan	2.0
3.083261013031006	nan	2.0
